ID,Date,PH,PH rank,Solubility,Solubility Rank,Ammonium,Ammonium rank,Permanganate,Permanganate rank,Total Organic Carbon,TOC rank,Points,Result,Y
8,05-12-2015 20:00,7.56,¢Ò,9.32,¢Ò,2.34,¢Ú,9999,-,0.46,"¢Ú
",6,Clean,0
8,06-12-2015 00:00,7.59,¢Ò,9.87,¢Ò,2.34,¢Ú,9999,-,0.44,"¢Ú
",6,Clean,0
8,06-12-2015 04:00,7.59,¢Ò,9.67,¢Ò,2.65,¢Ú,9999,-,0.48,"¢Ú
",6,Clean,0
8,06-12-2015 08:00,7.55,¢Ò,9.43,¢Ò,2.65,¢Ú,9999,-,0.5,"¢Ú
",6,Clean,0
8,06-12-2015 12:00,7.48,¢Ò,8.74,¢Ò,2.65,¢Ú,9999,-,0.58,"¢Û
",7,Clean,0
8,06-12-2015 16:00,7.45,¢Ò,8.46,¢Ò,2.65,¢Ú,9999,-,0.61,"¢Û
",7,Clean,0
8,06-12-2015 20:00,7.46,¢Ò,8.64,¢Ò,2.65,¢Ú,9999,-,0.67,"¢Û
",7,Clean,0
8,07-12-2015 00:00,7.46,¢Ò,8.75,¢Ò,2.65,¢Ú,9999,-,0.64,"¢Û
",7,Clean,0
8,07-12-2015 04:00,7.45,¢Ò,8.88,¢Ò,2.18,¢Ú,9999,-,0.61,"¢Û
",7,Clean,0
8,07-12-2015 08:00,7.44,¢Ò,8.94,¢Ò,2.18,¢Ú,9999,-,0.57,"¢Û
",7,Clean,0
8,07-12-2015 12:00,7.42,¢Ò,7.96,¢Ò,2.18,¢Ú,9999,-,0.6,"¢Û
",7,Clean,0
8,07-12-2015 16:00,7.4,¢Ò,7.77,¢Ò,2.18,¢Ú,9999,-,0.62,"¢Û
",7,Clean,0
8,07-12-2015 20:00,7.39,¢Ò,7.69,¢Ò,2.18,¢Ú,9999,-,0.59,"¢Û
",7,Clean,0
8,08-12-2015 00:00,7.39,¢Ò,7.76,¢Ò,2.18,¢Ú,9999,-,0.6,"¢Û
",7,Clean,0
8,08-12-2015 04:00,7.39,¢Ò,7.77,¢Ò,2.91,¢Ú,9999,-,0.6,"¢Û
",7,Clean,0
8,08-12-2015 08:00,7.36,¢Ò,7.8,¢Ò,2.59,¢Ú,9999,-,0.53,"¢Û
",7,Clean,0
8,08-12-2015 12:00,7.35,¢Ò,7.94,¢Ò,2.59,¢Ú,9999,-,0.53,"¢Û
",7,Clean,0
8,08-12-2015 16:00,7.35,¢Ò,7.98,¢Ò,2.59,¢Ú,9999,-,0.54,"¢Û
",7,Clean,0
8,08-12-2015 20:00,7.35,¢Ò,7.84,¢Ò,2.59,¢Ú,9999,-,0.56,"¢Û
",7,Clean,0
8,09-12-2015 00:00,7.36,¢Ò,7.95,¢Ò,2.59,¢Ú,9999,-,0.55,"¢Û
",7,Clean,0
8,09-12-2015 04:00,7.36,¢Ò,7.91,¢Ò,2.59,¢Ú,9999,-,0.55,"¢Û
",7,Clean,0
8,09-12-2015 08:00,7.37,¢Ò,7.9,¢Ò,2.59,¢Ú,9999,-,0.55,"¢Û
",7,Clean,0
8,09-12-2015 12:00,7.35,¢Ò,7.88,¢Ò,2.59,¢Ú,9999,-,0.57,"¢Û
",7,Clean,0
8,09-12-2015 16:00,7.34,¢Ò,7.86,¢Ò,2.59,¢Ú,9999,-,0.53,"¢Û
",7,Clean,0
8,09-12-2015 20:00,7.33,¢Ò,7.79,¢Ò,2.04,¢Ú,9999,-,0.54,"¢Û
",7,Clean,0
8,10-12-2015 00:00,7.31,¢Ò,7.77,¢Ò,7.16,¢Ù,9999,-,0.55,"¢Û
",9,Clean,0
8,10-12-2015 04:00,7.29,¢Ò,7.64,¢Ò,2.53,¢Ú,9999,-,0.55,"¢Û
",7,Clean,0
8,10-12-2015 08:00,7.3,¢Ò,7.62,¢Ò,2.53,¢Ú,9999,-,0.55,"¢Û
",7,Clean,0
8,10-12-2015 12:00,7.33,¢Ò,7.64,¢Ò,2.53,¢Ú,9999,-,0.56,"¢Û
",7,Clean,0
8,10-12-2015 16:00,7.34,¢Ò,7.67,¢Ò,2.53,¢Ú,9999,-,0.59,"¢Û
",7,Clean,0
8,10-12-2015 20:00,7.33,¢Ò,7.6,¢Ò,2.53,¢Ú,9999,-,0.61,"¢Û
",7,Clean,0
8,11-12-2015 00:00,7.36,¢Ò,7.63,¢Ò,1.86,¢Ò,9999,-,0.62,"¢Û
",6,Clean,0
8,11-12-2015 04:00,7.36,¢Ò,7.67,¢Ò,5.28,¢Û,9999,-,0.59,"¢Û
",8,Clean,0
8,11-12-2015 08:00,7.38,¢Ò,7.78,¢Ò,5.28,¢Û,9999,-,0.57,"¢Û
",8,Clean,0
8,11-12-2015 12:00,7.36,¢Ò,7.86,¢Ò,5.28,¢Û,9999,-,0.51,"¢Û
",8,Clean,0
8,11-12-2015 16:00,7.36,¢Ò,7.75,¢Ò,5.28,¢Û,9999,-,0.49,"¢Ú
",7,Clean,0
8,11-12-2015 20:00,7.35,¢Ò,7.71,¢Ò,5.28,¢Û,9999,-,0.53,"¢Û
",8,Clean,0
8,12-12-2015 00:00,7.42,¢Ò,7.7,¢Ò,5.28,¢Û,9999,-,0.52,"¢Û
",8,Clean,0
8,12-12-2015 04:00,7.41,¢Ò,7.72,¢Ò,5.28,¢Û,9999,-,0.52,"¢Û
",8,Clean,0
8,12-12-2015 08:00,7.37,¢Ò,7.68,¢Ò,5.28,¢Û,9999,-,0.48,"¢Ú
",7,Clean,0
8,12-12-2015 12:00,7.37,¢Ò,7.81,¢Ò,5.28,¢Û,9999,-,0.54,"¢Û
",8,Clean,0
8,12-12-2015 16:00,7.36,¢Ò,7.78,¢Ò,5.28,¢Û,9999,-,0.55,"¢Û
",8,Clean,0
8,12-12-2015 20:00,7.35,¢Ò,7.64,¢Ò,5.28,¢Û,9999,-,0.59,"¢Û
",8,Clean,0
8,13-12-2015 00:00,7.36,¢Ò,7.51,¢Ò,5.28,¢Û,9999,-,0.62,"¢Û
",8,Clean,0
8,13-12-2015 04:00,7.34,¢Ò,7.31,¢Ú,5.28,¢Û,9999,-,0.63,"¢Û
",9,Clean,0
8,13-12-2015 08:00,7.34,¢Ò,7.24,¢Ú,5.28,¢Û,9999,-,0.61,"¢Û
",9,Clean,0
8,13-12-2015 12:00,7.33,¢Ò,7.25,¢Ú,5.28,¢Û,9999,-,0.6,"¢Û
",9,Clean,0
8,13-12-2015 16:00,7.34,¢Ò,7.16,¢Ú,5.28,¢Û,9999,-,0.6,"¢Û
",9,Clean,0
8,13-12-2015 20:00,7.34,¢Ò,7.16,¢Ú,5.28,¢Û,9999,-,0.63,"¢Û
",9,Clean,0
8,14-12-2015 00:00,7.34,¢Ò,7.18,¢Ú,5.28,¢Û,9999,-,0.63,"¢Û
",9,Clean,0
8,14-12-2015 04:00,7.34,¢Ò,7.15,¢Ú,5.28,¢Û,9999,-,0.6,"¢Û
",9,Clean,0
8,14-12-2015 08:00,7.35,¢Ò,7.15,¢Ú,5.28,¢Û,9999,-,0.56,"¢Û
",9,Clean,0
8,14-12-2015 12:00,7.34,¢Ò,7.2,¢Ú,5.28,¢Û,9999,-,0.54,"¢Û
",9,Clean,0
8,14-12-2015 16:00,7.35,¢Ò,7.21,¢Ú,5.28,¢Û,9999,-,0.57,"¢Û
",9,Clean,0
8,14-12-2015 20:00,7.35,¢Ò,7.11,¢Ú,5.28,¢Û,9999,-,0.58,"¢Û
",9,Clean,0
8,15-12-2015 00:00,7.36,¢Ò,7.12,¢Ú,5.28,¢Û,9999,-,0.6,"¢Û
",9,Clean,0
8,15-12-2015 04:00,7.33,¢Ò,7.21,¢Ú,5.28,¢Û,9999,-,0.59,"¢Û
",9,Clean,0
8,15-12-2015 08:00,7.34,¢Ò,7.17,¢Ú,5.28,¢Û,9999,-,0.6,"¢Û
",9,Clean,0
8,15-12-2015 12:00,7.34,¢Ò,7.26,¢Ú,5.28,¢Û,9999,-,0.52,"¢Û
",9,Clean,0
8,15-12-2015 16:00,7.34,¢Ò,7.33,¢Ú,2.09,¢Ú,9999,-,0.6,"¢Û
",8,Clean,0
8,15-12-2015 20:00,7.34,¢Ò,7.36,¢Ú,2.29,¢Ú,9999,-,0.62,"¢Û
",8,Clean,0
8,16-12-2015 00:00,7.35,¢Ò,7.4,¢Ú,2.38,¢Ú,9999,-,0.62,"¢Û
",8,Clean,0
8,16-12-2015 04:00,7.35,¢Ò,7.17,¢Ú,1.65,¢Ò,9999,-,0.6,"¢Û
",7,Clean,0
8,16-12-2015 09:00,7.54,¢Ò,10.91,¢Ò,1.65,¢Ò,9999,-,0.47,"¢Ú
",5,Clean,0
8,16-12-2015 12:00,7.59,¢Ò,9.06,¢Ò,2.78,¢Ú,9999,-,0.4,"¢Ú
",6,Clean,0
8,16-12-2015 16:00,7.69,¢Ò,9.66,¢Ò,2.78,¢Ú,9999,-,0.47,"¢Ú
",6,Clean,0
8,16-12-2015 20:00,7.77,¢Ò,10.19,¢Ò,4.89,¢Û,9999,-,0.4,"¢Ú
",7,Clean,0
8,17-12-2015 00:00,7.83,¢Ò,10.37,¢Ò,6.03,¢Ù,9999,-,0.38,"¢Ú
",8,Clean,0
8,17-12-2015 04:00,7.87,¢Ò,10.38,¢Ò,7.8,¢Ù,9999,-,0.37,"¢Ú
",8,Clean,0
8,17-12-2015 08:00,7.92,¢Ò,10.58,¢Ò,7.8,¢Ù,9999,-,0.34,"¢Ú
",8,Clean,0
8,17-12-2015 12:00,7.96,¢Ò,10.63,¢Ò,5.41,¢Û,9999,-,0.32,"¢Ú
",7,Clean,0
8,17-12-2015 16:00,7.99,¢Ò,10.7,¢Ò,5.41,¢Û,9999,-,0.32,"¢Ú
",7,Clean,0
8,17-12-2015 20:00,7.97,¢Ò,10.74,¢Ò,7.01,¢Ù,9999,-,0.34,"¢Ú
",8,Clean,0
8,18-12-2015 00:00,7.97,¢Ò,10.74,¢Ò,7.01,¢Ù,9999,-,0.3,"¢Ú
",8,Clean,0
8,18-12-2015 04:00,7.96,¢Ò,10.74,¢Ò,2.95,¢Ú,9999,-,0.34,"¢Ú
",6,Clean,0
8,18-12-2015 08:00,7.96,¢Ò,10.72,¢Ò,2.95,¢Ú,9999,-,0.31,"¢Ú
",6,Clean,0
8,18-12-2015 12:00,7.97,¢Ò,10.86,¢Ò,2.95,¢Ú,9999,-,0.36,"¢Ú
",6,Clean,0
8,18-12-2015 16:00,7.98,¢Ò,10.71,¢Ò,2.74,¢Ú,9999,-,0.33,"¢Ú
",6,Clean,0
8,18-12-2015 20:00,7.96,¢Ò,10.69,¢Ò,2.8,¢Ú,9999,-,0.34,"¢Ú
",6,Clean,0
8,19-12-2015 00:00,7.92,¢Ò,10.66,¢Ò,2.98,¢Ú,9999,-,0.4,"¢Ú
",6,Clean,0
8,19-12-2015 04:00,7.91,¢Ò,10.66,¢Ò,3.13,¢Ú,9999,-,0.38,"¢Ú
",6,Clean,0
8,19-12-2015 08:00,7.9,¢Ò,10.65,¢Ò,3.13,¢Ú,9999,-,0.35,"¢Ú
",6,Clean,0
8,19-12-2015 12:00,7.94,¢Ò,10.84,¢Ò,2.98,¢Ú,9999,-,0.34,"¢Ú
",6,Clean,0
8,19-12-2015 16:00,7.97,¢Ò,10.88,¢Ò,2.98,¢Ú,9999,-,0.3,"¢Ú
",6,Clean,0
8,19-12-2015 20:00,8.01,¢Ò,11,¢Ò,3.23,¢Ú,9999,-,0.33,"¢Ú
",6,Clean,0
8,20-12-2015 00:00,8.02,¢Ò,10.94,¢Ò,3.59,¢Ú,9999,-,0.31,"¢Ú
",6,Clean,0
8,20-12-2015 04:00,8.01,¢Ò,11.01,¢Ò,3.95,¢Ú,9999,-,0.33,"¢Ú
",6,Clean,0
8,20-12-2015 08:00,8.02,¢Ò,11.08,¢Ò,3.42,¢Ú,9999,-,0.32,"¢Ú
",6,Clean,0
8,20-12-2015 12:00,8.03,¢Ò,11.08,¢Ò,6.97,¢Ù,9999,-,0.33,"¢Ú
",8,Clean,0
8,20-12-2015 16:00,8.01,¢Ò,11.05,¢Ò,3.21,¢Ú,9999,-,0.32,"¢Ú
",6,Clean,0
8,20-12-2015 20:00,8.01,¢Ò,10.98,¢Ò,3.43,¢Ú,9999,-,0.32,"¢Ú
",6,Clean,0
8,21-12-2015 00:00,7.99,¢Ò,10.92,¢Ò,3.6,¢Ú,9999,-,0.34,"¢Ú
",6,Clean,0
8,21-12-2015 04:00,7.97,¢Ò,10.88,¢Ò,3.37,¢Ú,9999,-,0.32,"¢Ú
",6,Clean,0
8,21-12-2015 08:00,7.96,¢Ò,10.88,¢Ò,3.37,¢Ú,9999,-,0.34,"¢Ú
",6,Clean,0
8,21-12-2015 12:00,7.96,¢Ò,10.95,¢Ò,3.45,¢Ú,9999,-,0.31,"¢Ú
",6,Clean,0
8,21-12-2015 16:00,7.96,¢Ò,10.85,¢Ò,3.26,¢Ú,9999,-,0.35,"¢Ú
",6,Clean,0
8,21-12-2015 20:00,7.94,¢Ò,10.8,¢Ò,3.32,¢Ú,9999,-,0.31,"¢Ú
",6,Clean,0
8,22-12-2015 00:00,7.97,¢Ò,10.77,¢Ò,3.39,¢Ú,9999,-,0.32,"¢Ú
",6,Clean,0
8,22-12-2015 04:00,7.95,¢Ò,10.75,¢Ò,3.66,¢Ú,9999,-,0.32,"¢Ú
",6,Clean,0
8,22-12-2015 08:00,7.97,¢Ò,10.8,¢Ò,3.22,¢Ú,9999,-,0.33,"¢Ú
",6,Clean,0
8,22-12-2015 13:00,8.08,¢Ò,11.54,¢Ò,4.55,¢Û,9999,-,0.29,"¢Ú
",7,Clean,0
8,22-12-2015 16:00,8.03,¢Ò,11.07,¢Ò,3.31,¢Ú,9999,-,0.28,"¢Ú
",6,Clean,0
8,22-12-2015 20:00,7.99,¢Ò,10.83,¢Ò,3.71,¢Ú,9999,-,0.32,"¢Ú
",6,Clean,0
8,23-12-2015 00:00,7.97,¢Ò,10.82,¢Ò,3.36,¢Ú,9999,-,0.3,"¢Ú
",6,Clean,0
8,23-12-2015 04:00,7.95,¢Ò,10.78,¢Ò,3.64,¢Ú,9999,-,0.34,"¢Ú
",6,Clean,0
8,23-12-2015 08:00,7.96,¢Ò,10.77,¢Ò,3.89,¢Ú,9999,-,0.3,"¢Ú
",6,Clean,0
8,23-12-2015 12:00,7.96,¢Ò,10.87,¢Ò,3.21,¢Ú,9999,-,0.31,"¢Ú
",6,Clean,0
8,23-12-2015 16:00,7.96,¢Ò,10.85,¢Ò,3.2,¢Ú,9999,-,0.34,"¢Ú
",6,Clean,0
8,23-12-2015 20:00,7.95,¢Ò,10.76,¢Ò,2.85,¢Ú,9999,-,0.3,"¢Ú
",6,Clean,0
8,24-12-2015 16:00,7.92,¢Ò,10.71,¢Ò,4.19,¢Û,9999,-,0.32,"¢Ú
",7,Clean,0
8,24-12-2015 20:00,7.93,¢Ò,10.8,¢Ò,4.19,¢Û,9999,-,0.32,"¢Ú
",7,Clean,0
8,25-12-2015 00:00,7.93,¢Ò,10.75,¢Ò,4.19,¢Û,9999,-,0.3,"¢Ú
",7,Clean,0
8,25-12-2015 04:00,7.92,¢Ò,10.69,¢Ò,4.19,¢Û,9999,-,0.33,"¢Ú
",7,Clean,0
8,25-12-2015 08:00,7.92,¢Ò,10.69,¢Ò,4.19,¢Û,9999,-,0.31,"¢Ú
",7,Clean,0
8,25-12-2015 12:00,7.92,¢Ò,10.7,¢Ò,4.19,¢Û,9999,-,0.35,"¢Ú
",7,Clean,0
8,25-12-2015 16:00,7.92,¢Ò,10.67,¢Ò,4.19,¢Û,9999,-,0.3,"¢Ú
",7,Clean,0
8,25-12-2015 20:00,7.78,¢Ò,9.57,¢Ò,4.19,¢Û,9999,-,0.52,"¢Û
",8,Clean,0
8,26-12-2015 00:00,7.57,¢Ò,8.63,¢Ò,4.19,¢Û,9999,-,0.54,"¢Û
",8,Clean,0
8,26-12-2015 04:00,7.55,¢Ò,8.51,¢Ò,4.19,¢Û,9999,-,0.55,"¢Û
",8,Clean,0
8,26-12-2015 08:00,7.54,¢Ò,8.43,¢Ò,4.19,¢Û,9999,-,0.53,"¢Û
",8,Clean,0
8,26-12-2015 12:00,7.51,¢Ò,8.44,¢Ò,4.19,¢Û,9999,-,0.57,"¢Û
",8,Clean,0
8,26-12-2015 16:00,7.52,¢Ò,8.46,¢Ò,4.19,¢Û,9999,-,0.54,"¢Û
",8,Clean,0
8,26-12-2015 20:00,7.53,¢Ò,8.34,¢Ò,4.19,¢Û,9999,-,0.55,"¢Û
",8,Clean,0
8,27-12-2015 00:00,7.53,¢Ò,8.33,¢Ò,4.19,¢Û,9999,-,0.55,"¢Û
",8,Clean,0
8,27-12-2015 04:00,7.52,¢Ò,8.19,¢Ò,4.19,¢Û,9999,-,0.58,"¢Û
",8,Clean,0
8,27-12-2015 08:00,7.53,¢Ò,8.28,¢Ò,4.19,¢Û,9999,-,0.52,"¢Û
",8,Clean,0
8,27-12-2015 12:00,7.53,¢Ò,8.26,¢Ò,4.19,¢Û,9999,-,0.53,"¢Û
",8,Clean,0
8,27-12-2015 16:00,7.57,¢Ò,8.5,¢Ò,4.19,¢Û,9999,-,0.45,"¢Ú
",7,Clean,0
8,27-12-2015 20:00,7.72,¢Ò,9.92,¢Ò,4.19,¢Û,9999,-,0.34,"¢Ú
",7,Clean,0
8,28-12-2015 00:00,7.84,¢Ò,10.54,¢Ò,4.19,¢Û,9999,-,0.31,"¢Ú
",7,Clean,0
8,28-12-2015 04:00,7.88,¢Ò,10.64,¢Ò,4.19,¢Û,9999,-,0.3,"¢Ú
",7,Clean,0
8,28-12-2015 08:00,7.89,¢Ò,10.6,¢Ò,4.19,¢Û,9999,-,0.31,"¢Ú
",7,Clean,0
8,28-12-2015 12:00,7.91,¢Ò,10.62,¢Ò,4.19,¢Û,9999,-,0.33,"¢Ú
",7,Clean,0
8,28-12-2015 16:00,7.91,¢Ò,10.72,¢Ò,5.67,¢Û,9999,-,0.34,"¢Ú
",7,Clean,0
8,28-12-2015 20:00,7.94,¢Ò,10.76,¢Ò,3.56,¢Ú,9999,-,0.34,"¢Ú
",6,Clean,0
8,29-12-2015 00:00,7.89,¢Ò,10.63,¢Ò,5.71,¢Û,9999,-,0.37,"¢Ú
",7,Clean,0
8,29-12-2015 04:00,7.76,¢Ò,9.69,¢Ò,2.4,¢Ú,9999,-,0.55,"¢Û
",7,Clean,0
8,29-12-2015 08:00,7.63,¢Ò,9.05,¢Ò,2.4,¢Ú,9999,-,0.57,"¢Û
",7,Clean,0
8,29-12-2015 12:00,7.58,¢Ò,8.47,¢Ò,3.07,¢Ú,9999,-,0.69,"¢Û
",7,Clean,0
8,30-12-2015 04:00,7.47,¢Ò,7.15,¢Ú,2.19,¢Ú,9999,-,0.71,"¢Û
",8,Clean,0
8,30-12-2015 08:00,7.46,¢Ò,7.12,¢Ú,2.8,¢Ú,9999,-,0.64,"¢Û
",8,Clean,0
8,30-12-2015 12:00,7.5,¢Ò,7.34,¢Ú,3.52,¢Ú,9999,-,0.8,"¢Û
",8,Clean,0
8,30-12-2015 16:00,7.58,¢Ò,7.99,¢Ò,3.24,¢Ú,9999,-,0.48,"¢Ú
",6,Clean,0
8,30-12-2015 20:00,7.66,¢Ò,8.8,¢Ò,3.11,¢Ú,9999,-,0.54,"¢Û
",7,Clean,0
8,31-12-2015 00:00,7.77,¢Ò,9.63,¢Ò,2.58,¢Ú,9999,-,0.25,"¢Ú
",6,Clean,0
8,31-12-2015 04:00,7.84,¢Ò,9.94,¢Ò,2.82,¢Ú,9999,-,0.55,"¢Û
",7,Clean,0
8,31-12-2015 08:00,7.93,¢Ò,10.43,¢Ò,6.51,¢Ù,9999,-,0.58,"¢Û
",9,Clean,0
8,31-12-2015 12:00,7.94,¢Ò,10.5,¢Ò,3.85,¢Ú,9999,-,0.29,"¢Ú
",6,Clean,0
8,31-12-2015 16:00,7.98,¢Ò,10.57,¢Ò,4.17,¢Û,9999,-,2.95,"¡”¢ı
",15,Polluted,1
8,31-12-2015 20:00,7.99,¢Ò,10.58,¢Ò,3.92,¢Ú,9999,-,2.98,"¡”¢ı
",14,Polluted,1
12,01-12-2015 04:00,8.54,¢Ò,8.89,¢Ò,1.92,¢Ò,9999,-,0.23,"¢Ú
",5,Clean,0
12,01-12-2015 08:00,8.54,¢Ò,8.78,¢Ò,1.4,¢Ò,9999,-,0.37,"¢Ú
",5,Clean,0
12,01-12-2015 11:00,8.6,¢Ò,9.15,¢Ò,1.82,¢Ò,9999,-,0.24,"¢Ú
",5,Clean,0
12,01-12-2015 16:00,8.81,¢Ò,10.89,¢Ò,1.53,¢Ò,9999,-,0.14,"¢Ò
",4,Clean,0
12,01-12-2015 20:00,8.54,¢Ò,8.72,¢Ò,1.7,¢Ò,9999,-,0.19,"¢Ú
",5,Clean,0
12,02-12-2015 00:00,8.54,¢Ò,8.76,¢Ò,2.01,¢Ú,9999,-,0.17,"¢Ú
",6,Clean,0
12,02-12-2015 04:00,8.53,¢Ò,8.6,¢Ò,1.61,¢Ò,9999,-,0.19,"¢Ú
",5,Clean,0
12,02-12-2015 08:00,8.55,¢Ò,8.74,¢Ò,1.84,¢Ò,9999,-,0.22,"¢Ú
",5,Clean,0
12,02-12-2015 12:00,8.64,¢Ò,9.47,¢Ò,1.09,¢Ò,9999,-,0.21,"¢Ú
",5,Clean,0
12,02-12-2015 16:00,8.7,¢Ò,9.9,¢Ò,1.49,¢Ò,9999,-,0.18,"¢Ú
",5,Clean,0
12,02-12-2015 20:00,8.55,¢Ò,8.66,¢Ò,1.84,¢Ò,9999,-,0.22,"¢Ú
",5,Clean,0
12,03-12-2015 00:00,8.55,¢Ò,8.76,¢Ò,1.62,¢Ò,9999,-,0.29,"¢Ú
",5,Clean,0
12,03-12-2015 04:00,8.52,¢Ò,8.7,¢Ò,1.88,¢Ò,9999,-,0.3,"¢Ú
",5,Clean,0
12,03-12-2015 08:00,8.57,¢Ò,8.97,¢Ò,1.36,¢Ò,9999,-,0.23,"¢Ú
",5,Clean,0
12,03-12-2015 12:00,8.72,¢Ò,10.13,¢Ò,1.71,¢Ò,9999,-,0.26,"¢Ú
",5,Clean,0
12,03-12-2015 16:00,8.69,¢Ò,9.83,¢Ò,1.65,¢Ò,9999,-,0.23,"¢Ú
",5,Clean,0
12,03-12-2015 20:00,8.57,¢Ò,9.22,¢Ò,2.18,¢Ú,9999,-,0.26,"¢Ú
",6,Clean,0
12,04-12-2015 00:00,8.56,¢Ò,9.14,¢Ò,1.91,¢Ò,9999,-,0.23,"¢Ú
",5,Clean,0
12,04-12-2015 04:00,8.56,¢Ò,8.85,¢Ò,2.09,¢Ú,9999,-,0.26,"¢Ú
",6,Clean,0
12,04-12-2015 08:00,8.57,¢Ò,9.1,¢Ò,2.23,¢Ú,9999,-,0.25,"¢Ú
",6,Clean,0
12,04-12-2015 12:00,8.7,¢Ò,9.91,¢Ò,1.53,¢Ò,9999,-,0.25,"¢Ú
",5,Clean,0
12,04-12-2015 16:00,8.78,¢Ò,10.83,¢Ò,1.46,¢Ò,9999,-,0.27,"¢Ú
",5,Clean,0
12,04-12-2015 20:00,8.56,¢Ò,8.76,¢Ò,2.18,¢Ú,9999,-,0.06,"¢Ò
",5,Clean,0
12,05-12-2015 00:00,8.55,¢Ò,8.57,¢Ò,1.88,¢Ò,9999,-,0.21,"¢Ú
",5,Clean,0
12,05-12-2015 04:00,8.55,¢Ò,8.95,¢Ò,1.67,¢Ò,9999,-,0.17,"¢Ú
",5,Clean,0
12,05-12-2015 08:00,8.56,¢Ò,8.93,¢Ò,1.79,¢Ò,9999,-,0.21,"¢Ú
",5,Clean,0
12,05-12-2015 12:00,8.62,¢Ò,9.14,¢Ò,1.61,¢Ò,9999,-,0.18,"¢Ú
",5,Clean,0
12,05-12-2015 16:00,8.81,¢Ò,10.82,¢Ò,1.83,¢Ò,9999,-,0.21,"¢Ú
",5,Clean,0
12,05-12-2015 20:00,8.56,¢Ò,8.96,¢Ò,2.07,¢Ú,9999,-,0.19,"¢Ú
",6,Clean,0
12,06-12-2015 00:00,8.55,¢Ò,8.99,¢Ò,1.72,¢Ò,9999,-,0.2,"¢Ú
",5,Clean,0
12,06-12-2015 04:00,8.55,¢Ò,9.12,¢Ò,1.6,¢Ò,9999,-,0.19,"¢Ú
",5,Clean,0
12,06-12-2015 08:00,8.57,¢Ò,9.1,¢Ò,1.39,¢Ò,9999,-,0.22,"¢Ú
",5,Clean,0
12,06-12-2015 12:00,8.74,¢Ò,10.5,¢Ò,1.52,¢Ò,9999,-,0.17,"¢Ú
",5,Clean,0
12,06-12-2015 16:00,8.7,¢Ò,10.19,¢Ò,1.58,¢Ò,9999,-,0.26,"¢Ú
",5,Clean,0
12,06-12-2015 20:00,8.56,¢Ò,8.93,¢Ò,2.15,¢Ú,9999,-,0.17,"¢Ú
",6,Clean,0
12,07-12-2015 00:00,8.57,¢Ò,9,¢Ò,1.48,¢Ò,9999,-,0.21,"¢Ú
",5,Clean,0
12,07-12-2015 04:00,8.56,¢Ò,9.09,¢Ò,1.8,¢Ò,9999,-,0.16,"¢Ú
",5,Clean,0
12,07-12-2015 08:00,8.57,¢Ò,9.14,¢Ò,1.69,¢Ò,9999,-,0.22,"¢Ú
",5,Clean,0
12,07-12-2015 12:00,8.63,¢Ò,9.5,¢Ò,1.74,¢Ò,9999,-,0.19,"¢Ú
",5,Clean,0
12,07-12-2015 16:00,8.67,¢Ò,10.54,¢Ò,1.53,¢Ò,9999,-,0.27,"¢Ú
",5,Clean,0
12,07-12-2015 20:00,8.59,¢Ò,9.37,¢Ò,1.6,¢Ò,9999,-,0.3,"¢Ú
",5,Clean,0
12,08-12-2015 00:00,8.58,¢Ò,9.38,¢Ò,2.04,¢Ú,9999,-,0.29,"¢Ú
",6,Clean,0
12,08-12-2015 04:00,8.57,¢Ò,9.33,¢Ò,2.01,¢Ú,9999,-,0.27,"¢Ú
",6,Clean,0
12,08-12-2015 08:00,8.59,¢Ò,8.89,¢Ò,1.52,¢Ò,9999,-,0.28,"¢Ú
",5,Clean,0
