ID,Date,PH,PH rank,Solubility,Solubility Rank,Ammonium,Ammonium rank,Permanganate,Permanganate rank,Total Organic Carbon,TOC rank,Points,Result,Y
12,08-12-2015 12:00,8.66,¢Ò,9.8,¢Ò,1.75,¢Ò,9999,-,0.29,"¢Ú
",5,Clean,0
12,08-12-2015 16:00,8.64,¢Ò,9.66,¢Ò,1.6,¢Ò,9999,-,0.28,"¢Ú
",5,Clean,0
12,08-12-2015 20:00,8.59,¢Ò,9.26,¢Ò,1.76,¢Ò,9999,-,0.26,"¢Ú
",5,Clean,0
12,09-12-2015 00:00,8.58,¢Ò,9.11,¢Ò,1.65,¢Ò,9999,-,0.3,"¢Ú
",5,Clean,0
12,09-12-2015 04:00,8.58,¢Ò,9.18,¢Ò,1.76,¢Ò,9999,-,0.28,"¢Ú
",5,Clean,0
12,09-12-2015 08:00,8.57,¢Ò,9.21,¢Ò,1.6,¢Ò,9999,-,0.31,"¢Ú
",5,Clean,0
12,09-12-2015 12:00,8.62,¢Ò,9.55,¢Ò,1.79,¢Ò,9999,-,0.23,"¢Ú
",5,Clean,0
12,09-12-2015 16:00,8.69,¢Ò,10.02,¢Ò,2.03,¢Ú,9999,-,0.21,"¢Ú
",6,Clean,0
12,09-12-2015 20:00,8.56,¢Ò,8.97,¢Ò,2.92,¢Ú,9999,-,0.17,"¢Ú
",6,Clean,0
12,10-12-2015 00:00,8.55,¢Ò,8.79,¢Ò,1.71,¢Ò,9999,-,0.33,"¢Ú
",5,Clean,0
12,10-12-2015 04:00,8.54,¢Ò,8.99,¢Ò,1.2,¢Ò,9999,-,0.31,"¢Ú
",5,Clean,0
12,10-12-2015 08:00,8.56,¢Ò,8.77,¢Ò,1.99,¢Ò,9999,-,0.33,"¢Ú
",5,Clean,0
12,10-12-2015 12:00,8.64,¢Ò,9.49,¢Ò,1.24,¢Ò,9999,-,0.29,"¢Ú
",5,Clean,0
12,10-12-2015 16:00,8.77,¢Ò,10.87,¢Ò,1.37,¢Ò,9999,-,0.41,"¢Ú
",5,Clean,0
12,10-12-2015 20:00,8.55,¢Ò,9,¢Ò,1.27,¢Ò,9999,-,0.31,"¢Ú
",5,Clean,0
12,11-12-2015 00:00,8.56,¢Ò,9.39,¢Ò,1.2,¢Ò,9999,-,0.3,"¢Ú
",5,Clean,0
12,11-12-2015 04:00,8.55,¢Ò,9.1,¢Ò,1.26,¢Ò,9999,-,0.33,"¢Ú
",5,Clean,0
12,11-12-2015 08:00,8.57,¢Ò,9.27,¢Ò,1.55,¢Ò,9999,-,0.3,"¢Ú
",5,Clean,0
12,11-12-2015 12:00,8.71,¢Ò,10.42,¢Ò,1.25,¢Ò,9999,-,0.3,"¢Ú
",5,Clean,0
12,11-12-2015 16:00,8.74,¢Ò,10.6,¢Ò,1.41,¢Ò,9999,-,0.31,"¢Ú
",5,Clean,0
12,11-12-2015 20:00,8.58,¢Ò,9.28,¢Ò,1.27,¢Ò,9999,-,0.34,"¢Ú
",5,Clean,0
12,12-12-2015 00:00,8.57,¢Ò,9.56,¢Ò,1.48,¢Ò,9999,-,0.3,"¢Ú
",5,Clean,0
12,12-12-2015 04:00,8.55,¢Ò,9.16,¢Ò,1.57,¢Ò,9999,-,0.31,"¢Ú
",5,Clean,0
12,12-12-2015 08:00,8.58,¢Ò,9.72,¢Ò,1.48,¢Ò,9999,-,0.33,"¢Ú
",5,Clean,0
12,12-12-2015 12:00,8.65,¢Ò,10.13,¢Ò,1.59,¢Ò,9999,-,0.31,"¢Ú
",5,Clean,0
12,12-12-2015 16:00,8.71,¢Ò,10.47,¢Ò,1.64,¢Ò,9999,-,0.31,"¢Ú
",5,Clean,0
12,12-12-2015 20:00,8.58,¢Ò,9.2,¢Ò,1.65,¢Ò,9999,-,0.32,"¢Ú
",5,Clean,0
12,13-12-2015 00:00,8.57,¢Ò,9.41,¢Ò,1.5,¢Ò,9999,-,0.3,"¢Ú
",5,Clean,0
12,13-12-2015 04:00,8.56,¢Ò,9.39,¢Ò,1.57,¢Ò,9999,-,0.32,"¢Ú
",5,Clean,0
12,13-12-2015 08:00,8.56,¢Ò,9.39,¢Ò,1.4,¢Ò,9999,-,0.28,"¢Ú
",5,Clean,0
12,13-12-2015 12:00,8.63,¢Ò,9.8,¢Ò,1.67,¢Ò,9999,-,0.29,"¢Ú
",5,Clean,0
12,13-12-2015 16:00,8.72,¢Ò,10.55,¢Ò,1.47,¢Ò,9999,-,0.32,"¢Ú
",5,Clean,0
12,13-12-2015 20:00,7.8,¢Ò,8.94,¢Ò,1.25,¢Ò,9999,-,0.26,"¢Ú
",5,Clean,0
12,14-12-2015 00:00,7.98,¢Ò,9.21,¢Ò,1.2,¢Ò,9999,-,0.29,"¢Ú
",5,Clean,0
12,14-12-2015 04:00,8.11,¢Ò,9.18,¢Ò,1.6,¢Ò,9999,-,0.37,"¢Ú
",5,Clean,0
12,14-12-2015 08:00,8.24,¢Ò,9.21,¢Ò,1.25,¢Ò,9999,-,0.24,"¢Ú
",5,Clean,0
12,14-12-2015 12:00,8.52,¢Ò,10.76,¢Ò,1.41,¢Ò,9999,-,0.26,"¢Ú
",5,Clean,0
12,14-12-2015 16:00,8.61,¢Ò,10.72,¢Ò,1.22,¢Ò,9999,-,0.26,"¢Ú
",5,Clean,0
12,14-12-2015 20:00,8.53,¢Ò,9.27,¢Ò,1.47,¢Ò,9999,-,0.25,"¢Ú
",5,Clean,0
12,15-12-2015 00:00,8.55,¢Ò,9.34,¢Ò,1.44,¢Ò,9999,-,0.25,"¢Ú
",5,Clean,0
12,15-12-2015 04:00,8.56,¢Ò,9.27,¢Ò,1.47,¢Ò,9999,-,0.28,"¢Ú
",5,Clean,0
12,15-12-2015 08:00,8.6,¢Ò,9.21,¢Ò,1.67,¢Ò,9999,-,0.27,"¢Ú
",5,Clean,0
12,15-12-2015 12:00,8.72,¢Ò,10.3,¢Ò,1.48,¢Ò,9999,-,0.24,"¢Ú
",5,Clean,0
12,15-12-2015 16:00,9,¢Ò,12.42,¢Ò,1.57,¢Ò,9999,-,0.32,"¢Ú
",5,Clean,0
12,15-12-2015 20:00,8.64,¢Ò,9.55,¢Ò,1.34,¢Ò,9999,-,0.35,"¢Ú
",5,Clean,0
12,16-12-2015 00:00,8.59,¢Ò,9.09,¢Ò,1.15,¢Ò,9999,-,0.28,"¢Ú
",5,Clean,0
12,16-12-2015 04:00,8.61,¢Ò,9.69,¢Ò,1.48,¢Ò,9999,-,0.3,"¢Ú
",5,Clean,0
12,16-12-2015 08:00,8.63,¢Ò,9.59,¢Ò,1.4,¢Ò,9999,-,0.29,"¢Ú
",5,Clean,0
12,16-12-2015 12:00,8.87,¢Ò,11.52,¢Ò,1.47,¢Ò,9999,-,0.3,"¢Ú
",5,Clean,0
12,16-12-2015 16:00,8.9,¢Ò,11.92,¢Ò,1.58,¢Ò,9999,-,0.29,"¢Ú
",5,Clean,0
12,16-12-2015 20:00,8.64,¢Ò,9.58,¢Ò,1.56,¢Ò,9999,-,0.32,"¢Ú
",5,Clean,0
12,17-12-2015 00:00,8.63,¢Ò,9.69,¢Ò,1.46,¢Ò,9999,-,0.32,"¢Ú
",5,Clean,0
12,17-12-2015 04:00,8.65,¢Ò,9.52,¢Ò,1.34,¢Ò,9999,-,0.31,"¢Ú
",5,Clean,0
12,17-12-2015 08:00,8.65,¢Ò,9.52,¢Ò,1.55,¢Ò,9999,-,0.33,"¢Ú
",5,Clean,0
12,17-12-2015 12:00,8.81,¢Ò,11.14,¢Ò,1.72,¢Ò,9999,-,0.29,"¢Ú
",5,Clean,0
12,17-12-2015 16:00,8.98,¢Ò,12.54,¢Ò,1.55,¢Ò,9999,-,0.31,"¢Ú
",5,Clean,0
12,17-12-2015 20:00,8.43,¢Ò,9.43,¢Ò,1.32,¢Ò,9999,-,0.3,"¢Ú
",5,Clean,0
12,18-12-2015 00:00,8.52,¢Ò,9.23,¢Ò,1.34,¢Ò,9999,-,0.32,"¢Ú
",5,Clean,0
12,18-12-2015 04:00,8.57,¢Ò,9.29,¢Ò,1.56,¢Ò,9999,-,0.29,"¢Ú
",5,Clean,0
12,18-12-2015 08:00,8.6,¢Ò,9.5,¢Ò,1.48,¢Ò,9999,-,0.32,"¢Ú
",5,Clean,0
12,18-12-2015 12:00,8.79,¢Ò,10.94,¢Ò,1.42,¢Ò,9999,-,0.29,"¢Ú
",5,Clean,0
12,18-12-2015 16:00,8.82,¢Ò,11.13,¢Ò,1.5,¢Ò,9999,-,0.34,"¢Ú
",5,Clean,0
12,18-12-2015 20:00,7.07,¢Ò,9.14,¢Ò,1.38,¢Ò,9999,-,0.41,"¢Ú
",5,Clean,0
12,19-12-2015 00:00,8.32,¢Ò,9.39,¢Ò,1.4,¢Ò,9999,-,0.28,"¢Ú
",5,Clean,0
12,19-12-2015 04:00,8.44,¢Ò,9.47,¢Ò,1.55,¢Ò,9999,-,0.33,"¢Ú
",5,Clean,0
12,19-12-2015 08:00,8.52,¢Ò,9.71,¢Ò,1.81,¢Ò,9999,-,0.32,"¢Ú
",5,Clean,0
12,19-12-2015 12:00,8.65,¢Ò,10.34,¢Ò,1.55,¢Ò,9999,-,0.34,"¢Ú
",5,Clean,0
12,19-12-2015 16:00,8.8,¢Ò,11.36,¢Ò,1.63,¢Ò,9999,-,0.33,"¢Ú
",5,Clean,0
12,19-12-2015 20:00,8.59,¢Ò,9.63,¢Ò,1.57,¢Ò,9999,-,0.25,"¢Ú
",5,Clean,0
12,20-12-2015 00:00,8.59,¢Ò,9.55,¢Ò,1.42,¢Ò,9999,-,0.25,"¢Ú
",5,Clean,0
12,20-12-2015 04:00,8.6,¢Ò,9.66,¢Ò,1.54,¢Ò,9999,-,0.26,"¢Ú
",5,Clean,0
12,20-12-2015 08:00,8.62,¢Ò,9.41,¢Ò,1.65,¢Ò,9999,-,0.25,"¢Ú
",5,Clean,0
12,20-12-2015 12:00,8.73,¢Ò,10.36,¢Ò,1.67,¢Ò,9999,-,0.29,"¢Ú
",5,Clean,0
12,20-12-2015 16:00,8.91,¢Ò,12.16,¢Ò,1.46,¢Ò,9999,-,0.27,"¢Ú
",5,Clean,0
12,20-12-2015 20:00,8.64,¢Ò,9.76,¢Ò,1.56,¢Ò,9999,-,0.29,"¢Ú
",5,Clean,0
12,21-12-2015 00:00,8.63,¢Ò,9.5,¢Ò,1.51,¢Ò,9999,-,0.28,"¢Ú
",5,Clean,0
12,21-12-2015 04:00,8.62,¢Ò,9.79,¢Ò,1.39,¢Ò,9999,-,0.27,"¢Ú
",5,Clean,0
12,21-12-2015 08:00,8.62,¢Ò,9.57,¢Ò,1.7,¢Ò,9999,-,0.37,"¢Ú
",5,Clean,0
12,21-12-2015 12:00,8.85,¢Ò,11.36,¢Ò,1.56,¢Ò,9999,-,0.22,"¢Ú
",5,Clean,0
12,21-12-2015 16:00,8.75,¢Ò,10.54,¢Ò,1.51,¢Ò,9999,-,0.26,"¢Ú
",5,Clean,0
12,21-12-2015 20:00,8.64,¢Ò,9.76,¢Ò,1.75,¢Ò,9999,-,0.24,"¢Ú
",5,Clean,0
12,22-12-2015 00:00,8.64,¢Ò,9.67,¢Ò,1.75,¢Ò,9999,-,0.27,"¢Ú
",5,Clean,0
12,22-12-2015 04:00,8.64,¢Ò,9.78,¢Ò,1.66,¢Ò,9999,-,0.28,"¢Ú
",5,Clean,0
12,22-12-2015 08:00,8.64,¢Ò,9.92,¢Ò,1.89,¢Ò,9999,-,0.26,"¢Ú
",5,Clean,0
12,22-12-2015 12:00,7.37,¢Ò,10.63,¢Ò,1.53,¢Ò,9999,-,0.26,"¢Ú
",5,Clean,0
12,22-12-2015 16:00,7.08,¢Ò,10.83,¢Ò,1.41,¢Ò,9999,-,0.25,"¢Ú
",5,Clean,0
12,22-12-2015 20:00,7.59,¢Ò,9.89,¢Ò,1.39,¢Ò,9999,-,0.26,"¢Ú
",5,Clean,0
12,23-12-2015 00:00,7.83,¢Ò,9.83,¢Ò,1.41,¢Ò,9999,-,0.28,"¢Ú
",5,Clean,0
12,23-12-2015 04:00,7.98,¢Ò,9.9,¢Ò,1.67,¢Ò,9999,-,0.25,"¢Ú
",5,Clean,0
12,23-12-2015 08:00,8.12,¢Ò,9.74,¢Ò,1.54,¢Ò,9999,-,0.25,"¢Ú
",5,Clean,0
12,23-12-2015 12:00,8.24,¢Ò,11.08,¢Ò,1.23,¢Ò,9999,-,0.26,"¢Ú
",5,Clean,0
12,23-12-2015 16:00,8.3,¢Ò,10.84,¢Ò,1.4,¢Ò,9999,-,0.28,"¢Ú
",5,Clean,0
12,23-12-2015 20:00,8.37,¢Ò,9.89,¢Ò,1.3,¢Ò,9999,-,0.29,"¢Ú
",5,Clean,0
12,24-12-2015 16:00,-1,-,11.1,¢Ò,1.55,¢Ò,9999,-,0.3,"¢Ú
",4,Clean,0
12,24-12-2015 20:00,7.32,¢Ò,10.1,¢Ò,1.57,¢Ò,9999,-,0.31,"¢Ú
",5,Clean,0
12,25-12-2015 00:00,7.69,¢Ò,10.26,¢Ò,1.59,¢Ò,9999,-,0.28,"¢Ú
",5,Clean,0
12,25-12-2015 04:00,7.88,¢Ò,9.82,¢Ò,2.02,¢Ú,9999,-,0.29,"¢Ú
",6,Clean,0
12,25-12-2015 08:00,8.02,¢Ò,9.91,¢Ò,2,¢Ò,9999,-,0.28,"¢Ú
",5,Clean,0
12,25-12-2015 12:00,8.48,¢Ò,10.23,¢Ò,1.37,¢Ò,9999,-,0.28,"¢Ú
",5,Clean,0
12,25-12-2015 16:00,8.55,¢Ò,11.27,¢Ò,1.51,¢Ò,9999,-,0.28,"¢Ú
",5,Clean,0
12,25-12-2015 20:00,-1,-,9.8,¢Ò,2.11,¢Ú,9999,-,0.31,"¢Ú
",5,Clean,0
12,26-12-2015 00:00,-1,-,9.71,¢Ò,1.5,¢Ò,9999,-,0.31,"¢Ú
",4,Clean,0
12,26-12-2015 04:00,-1,-,9.8,¢Ò,1.71,¢Ò,9999,-,0.3,"¢Ú
",4,Clean,0
12,26-12-2015 08:00,6.2,¢Ò,9.89,¢Ò,2.07,¢Ú,9999,-,0.27,"¢Ú
",6,Clean,0
12,26-12-2015 12:00,7.02,¢Ò,10.67,¢Ò,1.17,¢Ò,9999,-,0.25,"¢Ú
",5,Clean,0
12,26-12-2015 16:00,7.3,¢Ò,11.82,¢Ò,1.47,¢Ò,9999,-,0.29,"¢Ú
",5,Clean,0
12,26-12-2015 20:00,7.84,¢Ò,9.95,¢Ò,1.56,¢Ò,9999,-,0.29,"¢Ú
",5,Clean,0
12,27-12-2015 00:00,7.9,¢Ò,9.62,¢Ò,-1,-,9999,-,0.3,"¢Ú
",4,Clean,0
12,27-12-2015 04:00,7.99,¢Ò,9.77,¢Ò,1.84,¢Ò,9999,-,0.29,"¢Ú
",5,Clean,0
12,27-12-2015 08:00,8.07,¢Ò,9.98,¢Ò,1.63,¢Ò,9999,-,0.27,"¢Ú
",5,Clean,0
12,27-12-2015 12:00,8.2,¢Ò,10.35,¢Ò,1.63,¢Ò,9999,-,0.31,"¢Ú
",5,Clean,0
12,27-12-2015 16:00,8.27,¢Ò,10.61,¢Ò,1.95,¢Ò,9999,-,0.3,"¢Ú
",5,Clean,0
12,27-12-2015 20:00,8.26,¢Ò,9.93,¢Ò,1.83,¢Ò,9999,-,0.28,"¢Ú
",5,Clean,0
12,28-12-2015 00:00,8.28,¢Ò,9.91,¢Ò,1.7,¢Ò,9999,-,0.29,"¢Ú
",5,Clean,0
12,28-12-2015 04:00,8.31,¢Ò,10.21,¢Ò,2.42,¢Ú,9999,-,0.28,"¢Ú
",6,Clean,0
12,28-12-2015 08:00,8.37,¢Ò,9.9,¢Ò,2.07,¢Ú,9999,-,0.28,"¢Ú
",6,Clean,0
12,28-12-2015 12:00,8.55,¢Ò,11.05,¢Ò,2.07,¢Ú,9999,-,0.31,"¢Ú
",6,Clean,0
12,28-12-2015 16:00,8.55,¢Ò,10.93,¢Ò,1.62,¢Ò,9999,-,0.28,"¢Ú
",5,Clean,0
12,28-12-2015 20:00,8.45,¢Ò,10.03,¢Ò,2.03,¢Ú,9999,-,0.3,"¢Ú
",6,Clean,0
12,29-12-2015 00:00,8.47,¢Ò,9.96,¢Ò,1.86,¢Ò,9999,-,0.28,"¢Ú
",5,Clean,0
12,29-12-2015 04:00,8.49,¢Ò,9.89,¢Ò,2,¢Ò,9999,-,0.3,"¢Ú
",5,Clean,0
12,29-12-2015 08:00,8.5,¢Ò,9.97,¢Ò,1.59,¢Ò,9999,-,0.3,"¢Ú
",5,Clean,0
12,29-12-2015 12:00,8.67,¢Ò,11,¢Ò,1.57,¢Ò,9999,-,0.28,"¢Ú
",5,Clean,0
12,30-12-2015 04:00,8.56,¢Ò,10.07,¢Ò,1.85,¢Ò,9999,-,0.32,"¢Ú
",5,Clean,0
12,30-12-2015 08:00,8.56,¢Ò,9.99,¢Ò,1.14,¢Ò,9999,-,0.31,"¢Ú
",5,Clean,0
12,30-12-2015 12:00,8.74,¢Ò,11.11,¢Ò,1.66,¢Ò,9999,-,0.28,"¢Ú
",5,Clean,0
12,30-12-2015 16:00,8.83,¢Ò,11.81,¢Ò,1.83,¢Ò,9999,-,0.28,"¢Ú
",5,Clean,0
12,30-12-2015 20:00,8,¢Ò,10.18,¢Ò,1.62,¢Ò,9999,-,0.32,"¢Ú
",5,Clean,0
12,31-12-2015 00:00,8.25,¢Ò,9.89,¢Ò,1.63,¢Ò,9999,-,0.3,"¢Ú
",5,Clean,0
12,31-12-2015 04:00,8.36,¢Ò,9.97,¢Ò,1.91,¢Ò,9999,-,0.31,"¢Ú
",5,Clean,0
12,31-12-2015 08:00,8.45,¢Ò,10.13,¢Ò,1.71,¢Ò,9999,-,0.3,"¢Ú
",5,Clean,0
12,31-12-2015 12:00,8.56,¢Ò,10.47,¢Ò,2.19,¢Ú,9999,-,0.3,"¢Ú
",6,Clean,0
12,31-12-2015 16:00,8.63,¢Ò,10.69,¢Ò,1.63,¢Ò,9999,-,0.29,"¢Ú
",5,Clean,0
12,31-12-2015 20:00,8.55,¢Ò,10.09,¢Ò,1.54,¢Ò,9999,-,0.31,"¢Ú
",5,Clean,0
14,01-12-2015 04:00,-1,-,9.74,¢Ò,7.01,¢Ù,9999,-,0.32,"¢Ú
",7,Clean,0
14,01-12-2015 08:00,-1,-,9.63,¢Ò,6.9,¢Ù,9999,-,0.32,"¢Ú
",7,Clean,0
14,01-12-2015 12:00,-1,-,10.49,¢Ò,6.7,¢Ù,9999,-,0.34,"¢Ú
",7,Clean,0
14,01-12-2015 16:00,-1,-,9.82,¢Ò,6.8,¢Ù,9999,-,0.3,"¢Ú
",7,Clean,0
14,01-12-2015 20:00,-1,-,10.78,¢Ò,6.7,¢Ù,9999,-,0.34,"¢Ú
",7,Clean,0
14,02-12-2015 00:00,-1,-,11.2,¢Ò,6.9,¢Ù,9999,-,0.35,"¢Ú
",7,Clean,0
14,02-12-2015 04:00,-1,-,9.59,¢Ò,7.2,¢Ù,9999,-,0.36,"¢Ú
",7,Clean,0
14,02-12-2015 08:00,-1,-,9.7,¢Ò,6.8,¢Ù,9999,-,0.29,"¢Ú
",7,Clean,0
14,02-12-2015 12:00,-1,-,10.64,¢Ò,6.8,¢Ù,9999,-,0.37,"¢Ú
",7,Clean,0
14,02-12-2015 16:00,-1,-,9.48,¢Ò,7,¢Ù,9999,-,0.31,"¢Ú
",7,Clean,0
14,02-12-2015 20:00,-1,-,10,¢Ò,8,¢Ù,9999,-,0.35,"¢Ú
",7,Clean,0
14,03-12-2015 00:00,-1,-,9.25,¢Ò,8.7,¢Ù,9999,-,0.33,"¢Ú
",7,Clean,0
14,03-12-2015 04:00,-1,-,8.55,¢Ò,5.2,¢Û,9999,-,0.36,"¢Ú
",6,Clean,0
14,03-12-2015 08:00,-1,-,9.47,¢Ò,5.83,¢Û,9999,-,0.33,"¢Ú
",6,Clean,0
14,03-12-2015 12:00,-1,-,10.16,¢Ò,7.9,¢Ù,9999,-,0.35,"¢Ú
",7,Clean,0
14,03-12-2015 16:00,-1,-,8.91,¢Ò,7.8,¢Ù,9999,-,0.73,"¢Û
",8,Clean,0
14,03-12-2015 20:00,-1,-,9.21,¢Ò,7.4,¢Ù,9999,-,1.19,"¢Ù
",9,Clean,0
14,04-12-2015 00:00,-1,-,10.12,¢Ò,7.2,¢Ù,9999,-,1.16,"¢Ù
",9,Clean,0
14,04-12-2015 04:00,5,¡”¢ı,9.64,¢Ò,7.6,¢Ù,9999,-,1.19,"¢Ù
",19,Polluted,1
14,04-12-2015 08:00,-1,-,8.82,¢Ò,7.9,¢Ù,9999,-,1.15,"¢Ù
",9,Clean,0
14,04-12-2015 12:00,-1,-,9.43,¢Ò,10,¢Ù,9999,-,0.69,"¢Û
",8,Clean,0
14,04-12-2015 16:00,-1,-,9.24,¢Ò,13.1,¢ı,9999,-,0.67,"¢Û
",12,Polluted,1
14,04-12-2015 20:00,-1,-,10.35,¢Ò,11.9,¢ı,9999,-,1.18,"¢Ù
",13,Polluted,1
14,05-12-2015 00:00,-1,-,10.39,¢Ò,10.2,¢ı,9999,-,1.13,"¢Ù
",13,Polluted,1
14,05-12-2015 04:00,-1,-,9.23,¢Ò,10.6,¢ı,9999,-,0.74,"¢Û
",12,Polluted,1
14,05-12-2015 08:00,-1,-,9,¢Ò,11.6,¢ı,9999,-,0.65,"¢Û
",12,Polluted,1
14,05-12-2015 12:00,5.1,¡”¢ı,10.19,¢Ò,11.26,¢ı,9999,-,1.15,"¢Ù
",23,Polluted,1
14,05-12-2015 16:00,-1,-,8.92,¢Ò,13.8,¢ı,9999,-,0.68,"¢Û
",12,Polluted,1
14,05-12-2015 20:00,-1,-,9.59,¢Ò,11.77,¢ı,9999,-,1.19,"¢Ù
",13,Polluted,1
14,06-12-2015 00:00,-1,-,9.51,¢Ò,11,¢ı,9999,-,1.15,"¢Ù
",13,Polluted,1
14,06-12-2015 04:00,-1,-,9.51,¢Ò,11.5,¢ı,9999,-,0.74,"¢Û
",12,Polluted,1
14,06-12-2015 08:00,-1,-,8.78,¢Ò,11.5,¢ı,9999,-,0.7,"¢Û
",12,Polluted,1
14,06-12-2015 12:00,-1,-,9.49,¢Ò,11.4,¢ı,9999,-,1.21,"¢Ù
",13,Polluted,1
14,06-12-2015 16:00,-1,-,8.89,¢Ò,13.1,¢ı,9999,-,0.71,"¢Û
",12,Polluted,1
14,06-12-2015 20:00,-1,-,9.23,¢Ò,10.5,¢ı,9999,-,1.18,"¢Ù
",13,Polluted,1
14,07-12-2015 00:00,-1,-,9.34,¢Ò,10.3,¢ı,9999,-,1.16,"¢Ù
",13,Polluted,1
14,07-12-2015 04:00,-1,-,9.04,¢Ò,11.2,¢ı,9999,-,1.22,"¢Ù
",13,Polluted,1
14,07-12-2015 08:00,-1,-,8.56,¢Ò,10.6,¢ı,9999,-,1.17,"¢Ù
",13,Polluted,1
14,07-12-2015 12:00,6.65,¢Ò,10.05,¢Ò,7.9,¢Ù,9999,-,1.18,"¢Ù
",10,Polluted,1
14,07-12-2015 16:00,-1,-,8.74,¢Ò,8.3,¢Ù,9999,-,0.71,"¢Û
",8,Clean,0
14,07-12-2015 20:00,-1,-,9.37,¢Ò,11.2,¢ı,9999,-,1.19,"¢Ù
",13,Polluted,1
14,08-12-2015 00:00,-1,-,10.44,¢Ò,11.4,¢ı,9999,-,1.16,"¢Ù
",13,Polluted,1
14,08-12-2015 04:00,-1,-,9.99,¢Ò,11.3,¢ı,9999,-,1.2,"¢Ù
",13,Polluted,1
14,08-12-2015 08:00,-1,-,8.17,¢Ò,7.35,¢Ù,9999,-,1.16,"¢Ù
",9,Clean,0
14,08-12-2015 12:00,-1,-,9.32,¢Ò,7.2,¢Ù,9999,-,1.19,"¢Ù
",9,Clean,0
14,08-12-2015 16:00,-1,-,8.64,¢Ò,12.4,¢ı,9999,-,0.74,"¢Û
",12,Polluted,1
14,08-12-2015 20:00,-1,-,9,¢Ò,10.3,¢ı,9999,-,0.72,"¢Û
",12,Polluted,1
14,09-12-2015 00:00,-1,-,9.36,¢Ò,9.7,¢Ù,9999,-,0.69,"¢Û
",8,Clean,0
14,09-12-2015 04:00,-1,-,9.49,¢Ò,9.1,¢Ù,9999,-,1.18,"¢Ù
",9,Clean,0
14,09-12-2015 08:00,-1,-,8.73,¢Ò,9.7,¢Ù,9999,-,0.74,"¢Û
",8,Clean,0
14,09-12-2015 12:00,-1,-,9.57,¢Ò,10,¢Ù,9999,-,1.2,"¢Ù
",9,Clean,0
14,09-12-2015 16:00,-1,-,8.72,¢Ò,10.8,¢ı,9999,-,0.73,"¢Û
",12,Polluted,1
14,09-12-2015 20:00,-1,-,8.98,¢Ò,11.3,¢ı,9999,-,1.22,"¢Ù
",13,Polluted,1
14,10-12-2015 00:00,-1,-,9.09,¢Ò,10.5,¢ı,9999,-,1.19,"¢Ù
",13,Polluted,1
14,10-12-2015 04:00,-1,-,9.02,¢Ò,-1,-,9999,-,1.21,"¢Ù
",5,Clean,0
14,10-12-2015 12:00,-1,-,10.18,¢Ò,-1,-,9999,-,1.19,"¢Ù
",5,Clean,0
14,10-12-2015 16:00,-1,-,8.76,¢Ò,-1,-,9999,-,1.08,"¢Ù
",5,Clean,0
14,10-12-2015 20:00,-1,-,9.47,¢Ò,11.7,¢ı,9999,-,0.68,"¢Û
",12,Polluted,1
14,11-12-2015 00:00,-1,-,9.37,¢Ò,10.9,¢ı,9999,-,1.13,"¢Ù
",13,Polluted,1
14,11-12-2015 04:00,-1,-,9.9,¢Ò,10.1,¢ı,9999,-,1.17,"¢Ù
",13,Polluted,1
